city,city_ascii,state_id,state_name,county_fips,county_name
Elizabeth,Elizabeth,PA,Pennsylvania,42003,Allegheny
Versailles,Versailles,PA,Pennsylvania,42003,Allegheny
Oakdale,Oakdale,PA,Pennsylvania,42003,Allegheny
Russellton,Russellton,PA,Pennsylvania,42003,Allegheny
Blawnox,Blawnox,PA,Pennsylvania,42003,Allegheny
Bell Acres,Bell Acres,PA,Pennsylvania,42003,Allegheny
Whitaker,Whitaker,PA,Pennsylvania,42003,Allegheny
Heidelberg,Heidelberg,PA,Pennsylvania,42003,Allegheny
Curtisville,Curtisville,PA,Pennsylvania,42003,Allegheny
Leetsdale,Leetsdale,PA,Pennsylvania,42003,Allegheny
Bradford Woods,Bradford Woods,PA,Pennsylvania,42003,Allegheny
Rennerdale,Rennerdale,PA,Pennsylvania,42003,Allegheny
Lincoln,Lincoln,PA,Pennsylvania,42003,Allegheny
Enlow,Enlow,PA,Pennsylvania,42003,Allegheny
Harwick,Harwick,PA,Pennsylvania,42003,Allegheny
Sewickley Heights,Sewickley Heights,PA,Pennsylvania,42003,Allegheny
Chalfant,Chalfant,PA,Pennsylvania,42003,Allegheny
Sewickley Hills,Sewickley Hills,PA,Pennsylvania,42003,Allegheny
Bairdford,Bairdford,PA,Pennsylvania,42003,Allegheny
Pennsbury Village,Pennsbury Village,PA,Pennsylvania,42003,Allegheny
Wall,Wall,PA,Pennsylvania,42003,Allegheny
Glen Osborne,Glen Osborne,PA,Pennsylvania,42003,Allegheny
Noblestown,Noblestown,PA,Pennsylvania,42003,Allegheny
Clinton,Clinton,PA,Pennsylvania,42003,Allegheny
West Elizabeth,West Elizabeth,PA,Pennsylvania,42003,Allegheny
Rosslyn Farms,Rosslyn Farms,PA,Pennsylvania,42003,Allegheny
Thornburg,Thornburg,PA,Pennsylvania,42003,Allegheny
Ben Avon Heights,Ben Avon Heights,PA,Pennsylvania,42003,Allegheny
Boston,Boston,PA,Pennsylvania,42003,Allegheny
Glenfield,Glenfield,PA,Pennsylvania,42003,Allegheny
Haysville,Haysville,PA,Pennsylvania,42003,Allegheny
Fort Wayne,Fort Wayne,IN,Indiana,18003,Allen
Lima,Lima,OH,Ohio,39003,Allen
New Haven,New Haven,IN,Indiana,18003,Allen
Oakdale,Oakdale,LA,Louisiana,22003,Allen
Delphos,Delphos,OH,Ohio,39003,Allen
Huntertown,Huntertown,IN,Indiana,18003,Allen
Fort Shawnee,Fort Shawnee,OH,Ohio,39003,Allen
Iola,Iola,KS,Kansas,20001,Allen
Scottsville,Scottsville,KY,Kentucky,21003,Allen
Bluffton,Bluffton,OH,Ohio,39003,Allen
Leo-Cedarville,Leo-Cedarville,IN,Indiana,18003,Allen
Kinder,Kinder,LA,Louisiana,22003,Allen
Spencerville,Spencerville,OH,Ohio,39003,Allen
Elida,Elida,OH,Ohio,39003,Allen
Humboldt,Humboldt,KS,Kansas,20001,Allen
Oberlin,Oberlin,LA,Louisiana,22003,Allen
Woodburn,Woodburn,IN,Indiana,18003,Allen
Harlan,Harlan,IN,Indiana,18003,Allen
Monroeville,Monroeville,IN,Indiana,18003,Allen
Grabill,Grabill,IN,Indiana,18003,Allen
Hoagland,Hoagland,IN,Indiana,18003,Allen
Elizabeth,Elizabeth,LA,Louisiana,22003,Allen
La Harpe,La Harpe,KS,Kansas,20001,Allen
Cairo,Cairo,OH,Ohio,39003,Allen
Moran,Moran,KS,Kansas,20001,Allen
Gas,Gas,KS,Kansas,20001,Allen
Westminster,Westminster,OH,Ohio,39003,Allen
Lafayette,Lafayette,OH,Ohio,39003,Allen
Harrod,Harrod,OH,Ohio,39003,Allen
Beaverdam,Beaverdam,OH,Ohio,39003,Allen
Reeves,Reeves,LA,Louisiana,22003,Allen
Savonburg,Savonburg,KS,Kansas,20001,Allen
Elsmore,Elsmore,KS,Kansas,20001,Allen
Mildred,Mildred,KS,Kansas,20001,Allen
Bassett,Bassett,KS,Kansas,20001,Allen
Allendale,Allendale,SC,South Carolina,45005,Allendale
Fairfax,Fairfax,SC,South Carolina,45005,Allendale
Sycamore,Sycamore,SC,South Carolina,45005,Allendale
Ulmer,Ulmer,SC,South Carolina,45005,Allendale
Alpena,Alpena,MI,Michigan,26007,Alpena
Ossineke,Ossineke,MI,Michigan,26007,Alpena
Mesa Vista,Mesa Vista,CA,California,6003,Alpine
Markleeville,Markleeville,CA,California,6003,Alpine
Alpine Village,Alpine Village,CA,California,6003,Alpine
Kirkwood,Kirkwood,CA,California,6003,Alpine
Ione,Ione,CA,California,6005,Amador
Jackson,Jackson,CA,California,6005,Amador
Sutter Creek,Sutter Creek,CA,California,6005,Amador
Buckhorn,Buckhorn,CA,California,6005,Amador
Red Corral,Red Corral,CA,California,6005,Amador
Pine Grove,Pine Grove,CA,California,6005,Amador
Pioneer,Pioneer,CA,California,6005,Amador
Camanche North Shore,Camanche North Shore,CA,California,6005,Amador
Plymouth,Plymouth,CA,California,6005,Amador
Camanche Village,Camanche Village,CA,California,6005,Amador
Buena Vista,Buena Vista,CA,California,6005,Amador
River Pines,River Pines,CA,California,6005,Amador
Martell,Martell,CA,California,6005,Amador
Fiddletown,Fiddletown,CA,California,6005,Amador
Amador City,Amador City,CA,California,6005,Amador
Volcano,Volcano,CA,California,6005,Amador
Drytown,Drytown,CA,California,6005,Amador
Amelia Court House,Amelia Court House,VA,Virginia,51007,Amelia
Madison Heights,Madison Heights,VA,Virginia,51009,Amherst
Amherst,Amherst,VA,Virginia,51009,Amherst
Gloster,Gloster,MS,Mississippi,28005,Amite
Liberty,Liberty,MS,Mississippi,28005,Amite
Crosby,Crosby,MS,Mississippi,28005,Amite
Añasco,Anasco,PR,Puerto Rico,72011,Añasco
Las Marías,Las Marias,PR,Puerto Rico,72011,Añasco
La Playa,La Playa,PR,Puerto Rico,72011,Añasco
Espino,Espino,PR,Puerto Rico,72011,Añasco
Anchorage,Anchorage,AK,Alaska,2020,Anchorage
Anderson,Anderson,SC,South Carolina,45007,Anderson
Oak Ridge,Oak Ridge,TN,Tennessee,47001,Anderson
Palestine,Palestine,TX,Texas,48001,Anderson
Lawrenceburg,Lawrenceburg,KY,Kentucky,21005,Anderson
Clinton,Clinton,TN,Tennessee,47001,Anderson
Powdersville,Powdersville,SC,South Carolina,45007,Anderson
Centerville,Centerville,SC,South Carolina,45007,Anderson
Homeland Park,Homeland Park,SC,South Carolina,45007,Anderson
Belton,Belton,SC,South Carolina,45007,Anderson
Piedmont,Piedmont,SC,South Carolina,45007,Anderson
Williamston,Williamston,SC,South Carolina,45007,Anderson
Honea Path,Honea Path,SC,South Carolina,45007,Anderson
Northlake,Northlake,SC,South Carolina,45007,Anderson
Pendleton,Pendleton,SC,South Carolina,45007,Anderson
Garnett,Garnett,KS,Kansas,20003,Anderson
Norris,Norris,TN,Tennessee,47001,Anderson
Lake City,Lake City,TN,Tennessee,47001,Anderson
Pelzer,Pelzer,SC,South Carolina,45007,Anderson
Iva,Iva,SC,South Carolina,45007,Anderson
Elkhart,Elkhart,TX,Texas,48001,Anderson
Frankston,Frankston,TX,Texas,48001,Anderson
West Pelzer,West Pelzer,SC,South Carolina,45007,Anderson
Andersonville,Andersonville,TN,Tennessee,47001,Anderson
Colony,Colony,KS,Kansas,20003,Anderson
Greeley,Greeley,KS,Kansas,20003,Anderson
Starr,Starr,SC,South Carolina,45007,Anderson
Westphalia,Westphalia,KS,Kansas,20003,Anderson
Kincaid,Kincaid,KS,Kansas,20003,Anderson
Welda,Welda,KS,Kansas,20003,Anderson
Lone Elm,Lone Elm,KS,Kansas,20003,Anderson
Harris,Harris,KS,Kansas,20003,Anderson
Savannah,Savannah,MO,Missouri,29003,Andrew
Country Club,Country Club,MO,Missouri,29003,Andrew
Amazonia,Amazonia,MO,Missouri,29003,Andrew
Bolckow,Bolckow,MO,Missouri,29003,Andrew
Fillmore,Fillmore,MO,Missouri,29003,Andrew
Rosendale,Rosendale,MO,Missouri,29003,Andrew
Cosby,Cosby,MO,Missouri,29003,Andrew
Rea,Rea,MO,Missouri,29003,Andrew
Andrews,Andrews,TX,Texas,48003,Andrews
McKinney Acres,McKinney Acres,TX,Texas,48003,Andrews
Lewiston,Lewiston,ME,Maine,23001,Androscoggin
Auburn,Auburn,ME,Maine,23001,Androscoggin
Lisbon Falls,Lisbon Falls,ME,Maine,23001,Androscoggin
Lufkin,Lufkin,TX,Texas,48005,Angelina
Diboll,Diboll,TX,Texas,48005,Angelina
Hudson,Hudson,TX,Texas,48005,Angelina
Huntington,Huntington,TX,Texas,48005,Angelina
Redland,Redland,TX,Texas,48005,Angelina
Burke,Burke,TX,Texas,48005,Angelina
Zavalla,Zavalla,TX,Texas,48005,Angelina
Glen Burnie,Glen Burnie,MD,Maryland,24003,Anne Arundel
Severn,Severn,MD,Maryland,24003,Anne Arundel
Odenton,Odenton,MD,Maryland,24003,Anne Arundel
Annapolis,Annapolis,MD,Maryland,24003,Anne Arundel
Severna Park,Severna Park,MD,Maryland,24003,Anne Arundel
Pasadena,Pasadena,MD,Maryland,24003,Anne Arundel
Crofton,Crofton,MD,Maryland,24003,Anne Arundel
Arnold,Arnold,MD,Maryland,24003,Anne Arundel
Lake Shore,Lake Shore,MD,Maryland,24003,Anne Arundel
Maryland City,Maryland City,MD,Maryland,24003,Anne Arundel
Ferndale,Ferndale,MD,Maryland,24003,Anne Arundel
Parole,Parole,MD,Maryland,24003,Anne Arundel
Brooklyn Park,Brooklyn Park,MD,Maryland,24003,Anne Arundel
Riviera Beach,Riviera Beach,MD,Maryland,24003,Anne Arundel
Annapolis Neck,Annapolis Neck,MD,Maryland,24003,Anne Arundel
Fort Meade,Fort Meade,MD,Maryland,24003,Anne Arundel
Linthicum,Linthicum,MD,Maryland,24003,Anne Arundel
Jessup,Jessup,MD,Maryland,24003,Anne Arundel
Edgewater,Edgewater,MD,Maryland,24003,Anne Arundel
Cape St. Claire,Cape St. Claire,MD,Maryland,24003,Anne Arundel
Mayo,Mayo,MD,Maryland,24003,Anne Arundel
Naval Academy,Naval Academy,MD,Maryland,24003,Anne Arundel
Shady Side,Shady Side,MD,Maryland,24003,Anne Arundel
Deale,Deale,MD,Maryland,24003,Anne Arundel
Riva,Riva,MD,Maryland,24003,Anne Arundel
Gambrills,Gambrills,MD,Maryland,24003,Anne Arundel
Herald Harbor,Herald Harbor,MD,Maryland,24003,Anne Arundel
Arden on the Severn,Arden on the Severn,MD,Maryland,24003,Anne Arundel
Crownsville,Crownsville,MD,Maryland,24003,Anne Arundel
Galesville,Galesville,MD,Maryland,24003,Anne Arundel
Friendship,Friendship,MD,Maryland,24003,Anne Arundel
Highland Beach,Highland Beach,MD,Maryland,24003,Anne Arundel
Blaine,Blaine,MN,Minnesota,27003,Anoka
Coon Rapids,Coon Rapids,MN,Minnesota,27003,Anoka
Andover,Andover,MN,Minnesota,27003,Anoka
Fridley,Fridley,MN,Minnesota,27003,Anoka
Ramsey,Ramsey,MN,Minnesota,27003,Anoka
Lino Lakes,Lino Lakes,MN,Minnesota,27003,Anoka
Columbia Heights,Columbia Heights,MN,Minnesota,27003,Anoka
Anoka,Anoka,MN,Minnesota,27003,Anoka
Ham Lake,Ham Lake,MN,Minnesota,27003,Anoka
East Bethel,East Bethel,MN,Minnesota,27003,Anoka
Oak Grove,Oak Grove,MN,Minnesota,27003,Anoka
St. Francis,St. Francis,MN,Minnesota,27003,Anoka
Spring Lake Park,Spring Lake Park,MN,Minnesota,27003,Anoka
Circle Pines,Circle Pines,MN,Minnesota,27003,Anoka
Nowthen,Nowthen,MN,Minnesota,27003,Anoka
Columbus,Columbus,MN,Minnesota,27003,Anoka
Centerville,Centerville,MN,Minnesota,27003,Anoka
Lexington,Lexington,MN,Minnesota,27003,Anoka
Martin Lake,Martin Lake,MN,Minnesota,27003,Anoka
Hilltop,Hilltop,MN,Minnesota,27003,Anoka
Bethel,Bethel,MN,Minnesota,27003,Anoka
Wadesboro,Wadesboro,NC,North Carolina,37007,Anson
Polkton,Polkton,NC,North Carolina,37007,Anson
Ansonville,Ansonville,NC,North Carolina,37007,Anson
Lilesville,Lilesville,NC,North Carolina,37007,Anson
Morven,Morven,NC,North Carolina,37007,Anson
Peachland,Peachland,NC,North Carolina,37007,Anson
McFarlan,McFarlan,NC,North Carolina,37007,Anson
Neligh,Neligh,NE,Nebraska,31003,Antelope
Elgin,Elgin,NE,Nebraska,31003,Antelope
Clearwater,Clearwater,NE,Nebraska,31003,Antelope
Orchard,Orchard,NE,Nebraska,31003,Antelope
Oakdale,Oakdale,NE,Nebraska,31003,Antelope
Brunswick,Brunswick,NE,Nebraska,31003,Antelope
Royal,Royal,NE,Nebraska,31003,Antelope
Elk Rapids,Elk Rapids,MI,Michigan,26009,Antrim
Mancelona,Mancelona,MI,Michigan,26009,Antrim
Bellaire,Bellaire,MI,Michigan,26009,Antrim
Central Lake,Central Lake,MI,Michigan,26009,Antrim
Lakes of the North,Lakes of the North,MI,Michigan,26009,Antrim
Ellsworth,Ellsworth,MI,Michigan,26009,Antrim
Alba,Alba,MI,Michigan,26009,Antrim
Eastport,Eastport,MI,Michigan,26009,Antrim
Alden,Alden,MI,Michigan,26009,Antrim
Eagar,Eagar,AZ,Arizona,4001,Apache
Chinle,Chinle,AZ,Arizona,4001,Apache
Fort Defiance,Fort Defiance,AZ,Arizona,4001,Apache
St. Johns,St. Johns,AZ,Arizona,4001,Apache
Window Rock,Window Rock,AZ,Arizona,4001,Apache
Springerville,Springerville,AZ,Arizona,4001,Apache
Lukachukai,Lukachukai,AZ,Arizona,4001,Apache
Tsaile,Tsaile,AZ,Arizona,4001,Apache
Many Farms,Many Farms,AZ,Arizona,4001,Apache
St. Michaels,St. Michaels,AZ,Arizona,4001,Apache
Ganado,Ganado,AZ,Arizona,4001,Apache
Dennehotso,Dennehotso,AZ,Arizona,4001,Apache
Houck,Houck,AZ,Arizona,4001,Apache
Teec Nos Pos,Teec Nos Pos,AZ,Arizona,4001,Apache
Sawmill,Sawmill,AZ,Arizona,4001,Apache
Burnside,Burnside,AZ,Arizona,4001,Apache
McNary,McNary,AZ,Arizona,4001,Apache
Round Rock,Round Rock,AZ,Arizona,4001,Apache
Sanders,Sanders,AZ,Arizona,4001,Apache
Rock Point,Rock Point,AZ,Arizona,4001,Apache
Nazlini,Nazlini,AZ,Arizona,4001,Apache
Red Mesa,Red Mesa,AZ,Arizona,4001,Apache
Rough Rock,Rough Rock,AZ,Arizona,4001,Apache
Del Muerto,Del Muerto,AZ,Arizona,4001,Apache
Steamboat,Steamboat,AZ,Arizona,4001,Apache
Cornfields,Cornfields,AZ,Arizona,4001,Apache
Klagetoh,Klagetoh,AZ,Arizona,4001,Apache
Vernon,Vernon,AZ,Arizona,4001,Apache
Alpine,Alpine,AZ,Arizona,4001,Apache
Sehili,Sehili,AZ,Arizona,4001,Apache
Oak Springs,Oak Springs,AZ,Arizona,4001,Apache
Greer,Greer,AZ,Arizona,4001,Apache
Wide Ruins,Wide Ruins,AZ,Arizona,4001,Apache
Lupton,Lupton,AZ,Arizona,4001,Apache
Centerville,Centerville,IA,Iowa,19007,Appanoose
Moravia,Moravia,IA,Iowa,19007,Appanoose
Moulton,Moulton,IA,Iowa,19007,Appanoose
Mystic,Mystic,IA,Iowa,19007,Appanoose
Cincinnati,Cincinnati,IA,Iowa,19007,Appanoose
Exline,Exline,IA,Iowa,19007,Appanoose
Unionville,Unionville,IA,Iowa,19007,Appanoose
Numa,Numa,IA,Iowa,19007,Appanoose
Rathbun,Rathbun,IA,Iowa,19007,Appanoose
Plano,Plano,IA,Iowa,19007,Appanoose
Udell,Udell,IA,Iowa,19007,Appanoose
Baxley,Baxley,GA,Georgia,13001,Appling
Graham,Graham,GA,Georgia,13001,Appling
Surrency,Surrency,GA,Georgia,13001,Appling
Appomattox,Appomattox,VA,Virginia,51011,Appomattox
Pamplin City,Pamplin City,VA,Virginia,51011,Appomattox
Rockport,Rockport,TX,Texas,48007,Aransas
Fulton,Fulton,TX,Texas,48007,Aransas
Lamar,Lamar,TX,Texas,48007,Aransas
Holiday Beach,Holiday Beach,TX,Texas,48007,Aransas
Centennial,Centennial,CO,Colorado,8005,Arapahoe
Littleton,Littleton,CO,Colorado,8005,Arapahoe
Englewood,Englewood,CO,Colorado,8005,Arapahoe
Greenwood Village,Greenwood Village,CO,Colorado,8005,Arapahoe
Cherry Creek,Cherry Creek,CO,Colorado,8005,Arapahoe
Cherry Hills Village,Cherry Hills Village,CO,Colorado,8005,Arapahoe
Sheridan,Sheridan,CO,Colorado,8005,Arapahoe
Dove Valley,Dove Valley,CO,Colorado,8005,Arapahoe
Glendale,Glendale,CO,Colorado,8005,Arapahoe
Strasburg,Strasburg,CO,Colorado,8005,Arapahoe
Holly Hills,Holly Hills,CO,Colorado,8005,Arapahoe
Inverness,Inverness,CO,Colorado,8005,Arapahoe
Columbine Valley,Columbine Valley,CO,Colorado,8005,Arapahoe
Aetna Estates,Aetna Estates,CO,Colorado,8005,Arapahoe
Byers,Byers,CO,Colorado,8005,Arapahoe
Bow Mar,Bow Mar,CO,Colorado,8005,Arapahoe
Deer Trail,Deer Trail,CO,Colorado,8005,Arapahoe
Foxfield,Foxfield,CO,Colorado,8005,Arapahoe
Watkins,Watkins,CO,Colorado,8005,Arapahoe
Peoria,Peoria,CO,Colorado,8005,Arapahoe
Comanche Creek,Comanche Creek,CO,Colorado,8005,Arapahoe
Brick Center,Brick Center,CO,Colorado,8005,Arapahoe
Archer City,Archer City,TX,Texas,48009,Archer
Holliday,Holliday,TX,Texas,48009,Archer
Lakeside City,Lakeside City,TX,Texas,48009,Archer
Scotland,Scotland,TX,Texas,48009,Archer
Windthorst,Windthorst,TX,Texas,48009,Archer
Megargel,Megargel,TX,Texas,48009,Archer
Pagosa Springs,Pagosa Springs,CO,Colorado,8007,Archuleta
Arboles,Arboles,CO,Colorado,8007,Archuleta
Arecibo,Arecibo,PR,Puerto Rico,72013,Arecibo
Bajadero,Bajadero,PR,Puerto Rico,72013,Arecibo
Sabana Hoyos,Sabana Hoyos,PR,Puerto Rico,72013,Arecibo
La Alianza,La Alianza,PR,Puerto Rico,72013,Arecibo
Animas,Animas,PR,Puerto Rico,72013,Arecibo
Standish,Standish,MI,Michigan,26011,Arenac
Au Gres,Au Gres,MI,Michigan,26011,Arenac
Sterling,Sterling,MI,Michigan,26011,Arenac
Omer,Omer,MI,Michigan,26011,Arenac
Twining,Twining,MI,Michigan,26011,Arenac
Turner,Turner,MI,Michigan,26011,Arenac
Stuttgart,Stuttgart,AR,Arkansas,5001,Arkansas
DeWitt,DeWitt,AR,Arkansas,5001,Arkansas
Gillett,Gillett,AR,Arkansas,5001,Arkansas
Humphrey,Humphrey,AR,Arkansas,5001,Arkansas
Almyra,Almyra,AR,Arkansas,5001,Arkansas
St. Charles,St. Charles,AR,Arkansas,5001,Arkansas
Arlington,Arlington,VA,Virginia,51013,Arlington
Kittanning,Kittanning,PA,Pennsylvania,42005,Armstrong
Ford City,Ford City,PA,Pennsylvania,42005,Armstrong
Orchard Hills,Orchard Hills,PA,Pennsylvania,42005,Armstrong
Leechburg,Leechburg,PA,Pennsylvania,42005,Armstrong
Freeport,Freeport,PA,Pennsylvania,42005,Armstrong
Apollo,Apollo,PA,Pennsylvania,42005,Armstrong
Claude,Claude,TX,Texas,48011,Armstrong
North Apollo,North Apollo,PA,Pennsylvania,42005,Armstrong
Lenape Heights,Lenape Heights,PA,Pennsylvania,42005,Armstrong
West Kittanning,West Kittanning,PA,Pennsylvania,42005,Armstrong
West Hills,West Hills,PA,Pennsylvania,42005,Armstrong
Rural Valley,Rural Valley,PA,Pennsylvania,42005,Armstrong
Parker,Parker,PA,Pennsylvania,42005,Armstrong
Pleasant View,Pleasant View,PA,Pennsylvania,42005,Armstrong
Worthington,Worthington,PA,Pennsylvania,42005,Armstrong
Dayton,Dayton,PA,Pennsylvania,42005,Armstrong
South Bethlehem,South Bethlehem,PA,Pennsylvania,42005,Armstrong
North Vandergrift,North Vandergrift,PA,Pennsylvania,42005,Armstrong
Manorville,Manorville,PA,Pennsylvania,42005,Armstrong
Ford Cliff,Ford Cliff,PA,Pennsylvania,42005,Armstrong
Elderton,Elderton,PA,Pennsylvania,42005,Armstrong
Templeton,Templeton,PA,Pennsylvania,42005,Armstrong
Applewold,Applewold,PA,Pennsylvania,42005,Armstrong
Kiskimere,Kiskimere,PA,Pennsylvania,42005,Armstrong
Atwood,Atwood,PA,Pennsylvania,42005,Armstrong
Presque Isle,Presque Isle,ME,Maine,23003,Aroostook
Caribou,Caribou,ME,Maine,23003,Aroostook
Arroyo,Arroyo,PR,Puerto Rico,72015,Arroyo
Buena Vista,Buena Vista,PR,Puerto Rico,72015,Arroyo
Yaurel,Yaurel,PR,Puerto Rico,72015,Arroyo
Palmas,Palmas,PR,Puerto Rico,72015,Arroyo
Arthur,Arthur,NE,Nebraska,31005,Arthur
Prairieville,Prairieville,LA,Louisiana,22005,Ascension
Donaldsonville,Donaldsonville,LA,Louisiana,22005,Ascension
Gonzales,Gonzales,LA,Louisiana,22005,Ascension
Sorrento,Sorrento,LA,Louisiana,22005,Ascension
Lemannville,Lemannville,LA,Louisiana,22005,Ascension
Jefferson,Jefferson,NC,North Carolina,37009,Ashe
West Jefferson,West Jefferson,NC,North Carolina,37009,Ashe
Lansing,Lansing,NC,North Carolina,37009,Ashe
Ashland,Ashland,OH,Ohio,39005,Ashland
Ashland,Ashland,WI,Wisconsin,55003,Ashland
Loudonville,Loudonville,OH,Ohio,39005,Ashland
Cinnamon Lake,Cinnamon Lake,OH,Ohio,39005,Ashland
Perrysville,Perrysville,OH,Ohio,39005,Ashland
Mellen,Mellen,WI,Wisconsin,55003,Ashland
Jeromesville,Jeromesville,OH,Ohio,39005,Ashland
New Odanah,New Odanah,WI,Wisconsin,55003,Ashland
Hayesville,Hayesville,OH,Ohio,39005,Ashland
Savannah,Savannah,OH,Ohio,39005,Ashland
Bailey Lakes,Bailey Lakes,OH,Ohio,39005,Ashland
Butternut,Butternut,WI,Wisconsin,55003,Ashland
Birch Hill,Birch Hill,WI,Wisconsin,55003,Ashland
Polk,Polk,OH,Ohio,39005,Ashland
Glidden,Glidden,WI,Wisconsin,55003,Ashland
Franks Field,Franks Field,WI,Wisconsin,55003,Ashland
Mifflin,Mifflin,OH,Ohio,39005,Ashland
Marengo,Marengo,WI,Wisconsin,55003,Ashland
Diaperville,Diaperville,WI,Wisconsin,55003,Ashland
Clam Lake,Clam Lake,WI,Wisconsin,55003,Ashland
Crossett,Crossett,AR,Arkansas,5003,Ashley
North Crossett,North Crossett,AR,Arkansas,5003,Ashley
Hamburg,Hamburg,AR,Arkansas,5003,Ashley
West Crossett,West Crossett,AR,Arkansas,5003,Ashley
Wilmot,Wilmot,AR,Arkansas,5003,Ashley
Portland,Portland,AR,Arkansas,5003,Ashley
Montrose,Montrose,AR,Arkansas,5003,Ashley
Parkdale,Parkdale,AR,Arkansas,5003,Ashley
Fountain Hill,Fountain Hill,AR,Arkansas,5003,Ashley
Ashtabula,Ashtabula,OH,Ohio,39007,Ashtabula
Conneaut,Conneaut,OH,Ohio,39007,Ashtabula
Geneva,Geneva,OH,Ohio,39007,Ashtabula
Edgewood,Edgewood,OH,Ohio,39007,Ashtabula
Jefferson,Jefferson,OH,Ohio,39007,Ashtabula
North Kingsville,North Kingsville,OH,Ohio,39007,Ashtabula
Orwell,Orwell,OH,Ohio,39007,Ashtabula
Roaming Shores,Roaming Shores,OH,Ohio,39007,Ashtabula
Geneva-on-the-Lake,Geneva-on-the-Lake,OH,Ohio,39007,Ashtabula
Andover,Andover,OH,Ohio,39007,Ashtabula
Austinburg,Austinburg,OH,Ohio,39007,Ashtabula
Rock Creek,Rock Creek,OH,Ohio,39007,Ashtabula
Clarkston,Clarkston,WA,Washington,53003,Asotin
Clarkston Heights-Vineland,Clarkston Heights-Vineland,WA,Washington,53003,Asotin
West Clarkston-Highland,West Clarkston-Highland,WA,Washington,53003,Asotin
Asotin,Asotin,WA,Washington,53003,Asotin
Belle Rose,Belle Rose,LA,Louisiana,22007,Assumption
Pierre Part,Pierre Part,LA,Louisiana,22007,Assumption
Bayou L'Ourse,Bayou L'Ourse,LA,Louisiana,22007,Assumption
Labadieville,Labadieville,LA,Louisiana,22007,Assumption
Paincourtville,Paincourtville,LA,Louisiana,22007,Assumption
Supreme,Supreme,LA,Louisiana,22007,Assumption
Napoleonville,Napoleonville,LA,Louisiana,22007,Assumption
Bayou Corne,Bayou Corne,LA,Louisiana,22007,Assumption
Pleasanton,Pleasanton,TX,Texas,48013,Atascosa
Jourdanton,Jourdanton,TX,Texas,48013,Atascosa
Lytle,Lytle,TX,Texas,48013,Atascosa
Poteet,Poteet,TX,Texas,48013,Atascosa
Charlotte,Charlotte,TX,Texas,48013,Atascosa
Leming,Leming,TX,Texas,48013,Atascosa
Christine,Christine,TX,Texas,48013,Atascosa
Atchison,Atchison,KS,Kansas,20005,Atchison
Tarkio,Tarkio,MO,Missouri,29005,Atchison
Rock Port,Rock Port,MO,Missouri,29005,Atchison
Fairfax,Fairfax,MO,Missouri,29005,Atchison
Effingham,Effingham,KS,Kansas,20005,Atchison
Lancaster,Lancaster,KS,Kansas,20005,Atchison
Muscotah,Muscotah,KS,Kansas,20005,Atchison
Westboro,Westboro,MO,Missouri,29005,Atchison
Watson,Watson,MO,Missouri,29005,Atchison
Huron,Huron,KS,Kansas,20005,Atchison
Athens,Athens,OH,Ohio,39009,Athens
Nelsonville,Nelsonville,OH,Ohio,39009,Athens
The Plains,The Plains,OH,Ohio,39009,Athens
Glouster,Glouster,OH,Ohio,39009,Athens
Chauncey,Chauncey,OH,Ohio,39009,Athens
Albany,Albany,OH,Ohio,39009,Athens
Buchtel,Buchtel,OH,Ohio,39009,Athens
